Address	PostCode	Price	PropertyType
"43 HAMPTON WOOD AVE, HAMPTON WOOD, FINGLAS 1"	D11	215500	SecondHand Property
"43 WILFIELD RD, SANDYMOUNT, "	D4	505000	SecondHand Property
"44 CROYDON PARK AVE, MARINO "	D3	430000	SecondHand Property
"45 BALLYNEETY RD, BALLYFERMOT, 0"	D10	232500	SecondHand Property
"45 LIFFEY TERRACE, LUCAN"	CoDublin	290000	SecondHand Property
"47 EARLSFORT PARK, LUCAN"	CoDublin	290000	SecondHand Property
"47 WOODSTOWN HEIGHTS, Knocklyon"	D16	470000	SecondHand Property
"5 GANDON LANE, KINSEALY WOODS, CHAPEL ROAD"	CoDublin	411233.48	NewProperty
"5 KILCORA GROVE, CLONTARF, "	CoDublin	940000	SecondHand Property
"5 MARTELLO VIEW, MARTELLO TOWER, BALBRIGGAN"	CoDublin	180000	SecondHand Property
"51 CLONARD STREET, BALBRIGGAN, "	CoDublin	290000	SecondHand Property
"52 PHIBBLESTOWN WOOD, CLONEE, 5"	D15	205000	SecondHand Property
"54 CONNOLLY AVE, INCHICORE, "	D8	475000	SecondHand Property
"57 FERNLEIGH DR, CARPENTERSTOWN, 5"	D15	366000	SecondHand Property
"59 Ardilaun Court, Clontarf"	D3	595000	NewProperty
"6 The Place, Citywest Village, Citywest"	D24	290748.9	NewProperty
"64 BRACKENWOOD AVENUE, BALBRIGGAN, "	D15	167500	SecondHand Property
"67 BLOOMFIELD PARK, BLOOMFIELD AVE, DONNYBROOK "	D4	525000	SecondHand Property
"67 HAZELBURY PARK, CLONEE, MEATH"	D15	289000	SecondHand Property
"75 SHANGANAGH VALE, CABINTEELY, 8"	D18	650000	SecondHand Property
"77 ST PATRICKS CRESCENT, DUN LAOGHAIRE"	CoDublin	305000	SecondHand Property
"78 SUMMERHILL, "	CoDublin	150000	SecondHand Property
"78 THE WATERMILL, WATERMILL RD, RAHENY "	D5	225000	SecondHand Property
"78A SUMMERHILL, "	D1	150000	SecondHand Property
"79 FORESTFIELDS RD, SWORDS"	CoDublin	304000	SecondHand Property
"79A ADARE ROAD, COOLOCK, 7"	D17	265000	SecondHand Property
"8 DAWSON COURT, CROSS AVE, BLACKROCK"	CoDublin	340000	SecondHand Property
"8 Rahillion Drive, Donabate, Co. Dublin"	CoDublin	374449	NewProperty
"84 RAPHOE RD, CRUMLIN, 2"	D12	297000	SecondHand Property
"89 THE PADDOCKS, HYBREASAL, CIRCULAR RD SOUTH "	D8	340000	SecondHand Property
"9 Barnwell Gate, Barnwell Woods, Hansfield"	CoDublin	308369	NewProperty
"9 ELMFIELD DR, CLAREHALL, 3"	D13	15000	SecondHand Property
"9 SEAPOINT AVE, BLACKROCK"	CoDublin	675000	SecondHand Property
"9 ST JOHNS AVE, PIMLICO, "	D8	450000	SecondHand Property
"94 CEDARBROOK AVENUE, CHERRY ORCHARD, 0"	D10	160000	SecondHand Property
"96 TYRCONNELL RD, INCHICORE, "	D8	467000	SecondHand Property
"99 BEECHFIELD RD, WALKINSTOWN, 2"	D12	411500	SecondHand Property
"APT 1-5 THE HILL PUB, 1/2 OLD MOUNT PLEASANT, RANELAGH"	D6	750000	SecondHand Property
"APT 1 27 / 27A ORMOND QUAY UPR, "	CoDublin	263385	SecondHand Property
"APT 218, THE CUBES BEACON SOUTH QUARTER, SANDYFORD"	D18	345000	SecondHand Property
"APT 414 CUBES 8, BEACON SOUTH QUARTER, SANDYFORD 8"	D18	375000	SecondHand Property
"APT 5, MALTON HOUSE, CUSTOM HOUSE SQ "	D1	267000	SecondHand Property
"Apt. 61 Ardilaun Court, Sybil Hill Road, Raheny"	D5	330396	NewProperty
"Apt. No.8, Camberley Mews, Churchtown Road Upper"	CoDublin	462555	NewProperty
"APT.38 - WATERMINT COURT, PELLETSTOWN AVENUE, ROYAL CANAL PARK  RATOATH RD"	D15	225000	SecondHand Property
"AVALON, 15 EMMET ST, "	D1	500000	SecondHand Property
"JERICO LODGE, 29 ROSEPARK, BALROTHERY"	CoDublin	432000	SecondHand Property
"THE GABLES, 14 BALLYBOUGH RD, "	D3	400000	SecondHand Property
"WILLOW BROOK, 2 SAVAL PARK SAVAL PARK RD, DALKEY"	CoDublin	1950000	SecondHand Property
"34 PRIORY ROAD, HAROLD'S CROSS, W"	CoDublin	530000	SecondHand Property
"1 AIRFIELD TERRACE, AIRFIELD PARK, DONNYBROOK "	D4	410000	SecondHand Property
"1 CASTLE COURT, 5-6 CASTLE STREET, "	D8	3700000	SecondHand Property
"1 Elder Heath Park, Elder Heath, Kiltipper Road"	CoDublin	308370	NewProperty
"1 Parkside Gardens, Parkside 2C, Balgriffin"	D13	400440.53	NewProperty
"1 somerton Lawn, Newcastle Road, Lucan"	CoDublin	308370.04	NewProperty
"101 BOTANIC RD, GLASNEVIN, "	D9	630715	SecondHand Property
"101 KILCRONAN AVE, CLONDALKIN, 2"	D22	21771.13	SecondHand Property
"11 WOODVIEW HEIGHTS, LUCAN"	CoDublin	325000	SecondHand Property
"135 IVY COURT, BEAUMONT WOODS, BEAUMONT"	D9	293000	SecondHand Property
"2 VALE VIEW GROVE, THE PARK, CABINTEELY 8"	D18	615000	SecondHand Property
"20 LIBERTY CORNER, "	D1	283000	SecondHand Property
"20 MUCKROSS PK, 2"	D12	400000	SecondHand Property
"21 IVY COURT, BEAUMONT WOODS, "	D9	251000	SecondHand Property
"22 Beresford Court, Donabate, "	CoDublin	333025	NewProperty
"22 Larkfield Heath, Clay Farm, Leopardstown"	CoDublin	515418.5	NewProperty
"220 LORETO ABBEY, GRANGE RD, RATHFARNHAM 4"	D14	350000	SecondHand Property
"28 THE MEADOWS, RAHENY, "	D5	635000	SecondHand Property
"29 ADARE GREEN, COOLOCK, 7"	D17	245000	SecondHand Property
"29 ALL HALLOWS GREEN, DRUMCONDRA "	D9	410000	SecondHand Property
"29 CELTIC PARK RD, COLLINS AVE, WHITEHALL "	D9	410000	SecondHand Property
"3 TOWER HALL, SWORDS CENTRAL, MAIN ST"	CoDublin	190000	SecondHand Property
"32 CASTLEKNOCK GROVE, LAUREL LODGE, 5"	D15	340000	SecondHand Property
"33 SEABURY, SYDNEY PARADE AVE, SANDYMOUNT "	D4	485000	SecondHand Property
"33 WOODFORD MEADOWS, CLONDALKIN, 2"	D22	245000	SecondHand Property
"34 Parkside Gardens, Parkside, Balgriffin"	CoDublin	299559	NewProperty
"35 CEDARVIEW, NORTHWOOD, SANTRY"	D9	462554.76	NewProperty
"38 SPIDDAL RD, BALLYFERMOT, 0"	D10	252000	SecondHand Property
"39 MUSIC HALL, COWS LANE, TEMPLEBAR"	D8	380000	SecondHand Property
"4 INGLENOOK WOOD, GLENAMUCK ROAD, CARRICKMINES"	CoDublin	647577	NewProperty
41 BOLTON STREET	D1	840000	SecondHand Property
"44 Barnwell Woods, Hansfield"	D15	292952	NewProperty
"44 BELARMINE COURT, STEPASIDE, 8"	D18	500000	SecondHand Property
"5 BEVERTON DR, DONABATE"	CoDublin	362500	SecondHand Property
"5 GALTYMORE PARK, DRIMNAGH, 2"	D12	216000	SecondHand Property
"50 TARA COURT, BALBRIGGAN"	CoDublin	255000	SecondHand Property
"52 Ardilaun Court, Sybil Hill Road, Raheny"	CoDublin	414097	NewProperty
"58 CROYDON GREEN, MARINO, "	D3	410000	SecondHand Property
"6 RIVERWOOD CLOSE, CASTLEKNOCK, 5"	D15	480000	SecondHand Property
"62 JAMESTOWN AVE, INCHICORE, "	D8	320000	SecondHand Property
"63 HIGHGROVE, MT TALBOT, CLONDALKIN 2"	D22	229000	SecondHand Property
"7 LARKFIELD DALE, CLAY FARM, LEOPARDSTOWN"	D18	438182	NewProperty
"75 GROVE  RD, "	D6	565000	SecondHand Property
"76 COLLINSWOOD, COLLINS AVE, "	D9	560000	SecondHand Property
"78 THE SQUARE, LARCH HILL, OSCAR TRAYNOR ROAD"	CoDublin	277000	SecondHand Property
"8 GARLAND COURT, CHURCH ST, HOWTH"	D13	307000	SecondHand Property
"81 RUSHEENEY AVE, CLONSILLA, 5"	D15	286500	SecondHand Property
"87 BALLYFERMOT AVE BALLYFERMOT, 0"	D10	236000	SecondHand Property
"8A THE WOODLANDS, RATHFARNHAM CASTLE, 4"	D14	380000	SecondHand Property
"9 The Place, Citywest Village, Citywest"	CoDublin	304843.61	NewProperty
"91 FOXFIELD GROVE, RAHENY, "	D5	585000	SecondHand Property
"95 PATRICIAN VILLAS, STILLORGAN, "	CoDublin	450000	SecondHand Property
"97 HOLYWELL DR, SWORDS"	CoDublin	195000	SecondHand Property
"APT 1 GLENBRAE HOUSE, GLENBRAE COURT, SHANKILL"	D18	175000	SecondHand Property
"APT. 5 THE LAUREL, GRATTAN WOOD, HOLE IN THE THE WALL ROAD"	CoDublin	245000	SecondHand Property
"NEWGRANGE GATE LODGE, BARNASLINGAN LANE, KILTERNAN"	CoDublin	450000	SecondHand Property
"NEWGRANGE, BARNASLINGAN LANE, KILTERNAN"	D18	1250000	SecondHand Property
"1 STEWART VILLAS, CARLINGFORD PARADE, "	D2	502000	SecondHand Property
"101 KILCRONAN AVE, CLONDALKIN, 2"	D22	21771.13	SecondHand Property
"102 Residential Houses, St Edmunds, Palmerstown"	D20	34188546.26	NewProperty
"102 SHANDON PARK, PHIBSBOROUGH, "	D7	565000	SecondHand Property
"106 THE CASINO, MALAHIDE"	CoDublin	510000	SecondHand Property
"12 COMPASS COURT SOUTH, ROYAL CANAL PARK, 5"	D15	265000	SecondHand Property
"12 Rathborne Walk, Royal Canal Park, Ratoath Rd Ashtown"	D15	356828.19	NewProperty
"13 BENEAVIN PARK, FINGLAS EAST, 1"	D11	350000	SecondHand Property
"14 Inglenook Wood, Glenamuck Road, Carrickmines"	CoDublin	638766.5	NewProperty
"15 COLTHURST MEWS, HUNTINGTON GLEN, LUCAN"	CoDublin	310000	SecondHand Property
"16 Diswellstown Court, Castleknock"	D15	499000	NewProperty
"17 HOLYWELL SQ, SWORDS"	CoDublin	255000	SecondHand Property
"17 ROCKVILLE CRESCENT, NEWTOWNPARK AVE, BLACKROCK"	CoDublin	550000	SecondHand Property
"17D ALLEN HALL, BELGARD SQUARE WEST, TALLAGHT"	CoDublin	230000	SecondHand Property
"18 Enderly, Cunningham Drive, Dalkey"	CoDublin	2070485	NewProperty
"19 APPLEWOOD DR, APPLEWOOD VILLAGE, SWORDS"	CoDublin	188402.5	SecondHand Property
"194 BUSHY PARK HOUSE, TEMPLEOGUE RD, W"	CoDublin	480000	SecondHand Property
"2 BEECHFIELD GREEN, CLONEE, 5"	D15	277000	SecondHand Property
"20 CASTLEVIEW HEIGHTS, SWORDS, "	CoDublin	240000	SecondHand Property
"20 GLENTOW RD, WHITEHALL, "	D9	260000	SecondHand Property
"203 TRIMBLESTON, GOATSTOWN RD, CLONSKEAGH 4"	D14	580000	SecondHand Property
"23 CHANNEL ROAD, RUSH, COUNTY DUBLIN"	CoDublin	315000	SecondHand Property
"24 BANCROFT AVE, TALLAGHT, 4"	D24	425000	SecondHand Property
"24 TANDY COURT, RIALTO, "	D8	200000	SecondHand Property
"3 HADDINGTON PARK, GLENAGEARY"	CoDublin	850000	SecondHand Property
"3 LOCK KEEPERS WALK, ROYAL CANAL PARK 5"	D15	350000	SecondHand Property
"3 SAULS COURT, COWS LANE, "	D8	303000	SecondHand Property
"32 HARBOUR VIEW, ST LAURENCES RD, HOWTH"	D13	583500	SecondHand Property
"32 PHIBBELSTOWN HOUSE, CLONSILLA, 5"	D15	225000	SecondHand Property
"37 INGLEWOOD RD, CLONSILLA, 5"	D15	235000	SecondHand Property
"38 ALLENDALE RISE, CLONSILLA, 5"	D15	294000	SecondHand Property
"38 ST BRENDANS DRIVE, COOLOCK, "	D5	455000	SecondHand Property
"381 COLLINSWOOD, "	D9	424000	SecondHand Property
"39 CORBAWN DR, SHANKILL"	D18	535000	SecondHand Property
"39 RATH GEAL, DEANSRATH, CLONDALKIN 2"	D22	180000	SecondHand Property
"421 BALLYFERMOT RD, 0"	D10	250000	SecondHand Property
"45 BELCLARE GROVE, POPPINTREE, 1"	D11	210000	SecondHand Property
"49 AILESBURY RD, BALLSBRIDGE, "	D4	6750000	SecondHand Property
"49 DAVIS COURT, THOMAS ST, INCHICORE "	D8	207500	SecondHand Property
"5 CLONSHAUGH LAWN, 7"	D17	46639.29	SecondHand Property
"5 DODDER COURT, DODDER VALLEY PARK, FIRHOUSE 4"	D24	360000	SecondHand Property
"51 SLADE CASTLE COURT, SAGGART, CO.DUBLIN"	CoDublin	215000	SecondHand Property
"57 MCKEE RD, FINGLAS, 1"	D11	320000	SecondHand Property
"6 SANDYFORD VIEW, BLACKGLEN RD, SANDYFORD 8"	D18	285000	SecondHand Property
"63 MOUNT ANDREW RISE, LUCAN"	CoDublin	215000	SecondHand Property
"66 CLIFDEN ROAD, BALLYFERMOT, 0"	CoDublin	230000	SecondHand Property
"7 CRANNAGH WAY, RATHFARNHAM, 4"	CoDublin	760000	SecondHand Property
"7 FERNS ROAD, KIMMAGE, 2"	D12	232500	SecondHand Property
"7 HENRIETTA HALL, HENRIETTA ST, "	D1	140000	SecondHand Property
"7 MILLBROOK, PALMERSTOWN, 0"	D20	208000	SecondHand Property
"71 BAYSIDE WALK, SUTTON, 3"	D13	442000	SecondHand Property
"85 MONASTERY WALK, CLONDALKIN, 2"	D22	290000	SecondHand Property
"86 SNOWDROP WALK, DARNDALE, 7"	D17	180000	SecondHand Property
"8A HAMPTON STREET, BALBRIGGAN, COUNTY DUBLIN"	CoDublin	46379.08	SecondHand Property
"8A HAMPTON STREET, BALBRIGGAN, COUNTY DUBLIN"	CoDublin	92758.17	SecondHand Property
"8B HAMPTON STREET, BALBRIGGAN, COUNTY DUBLIN"	CoDublin	92758.16	SecondHand Property
"9 BOLBROOK DR, TALLAGHT, 4"	D24	240000	SecondHand Property
"9 JULIET SQ, PALMERSTOWN, 0"	D20	34188546.26	SecondHand Property
"9 SCRIBBLESTOWN PLACE, RATHOATH RD, FINGLAS 1"	D11	106343.44	SecondHand Property
"9 Somerton Lawns, Newcastle Road, Lucan"	CoDublin	294100	NewProperty
"91 GREGG COURT, PARNELL ST"	D1	325000	SecondHand Property
"95 NEW MARKET SQ, MILL ST, "	D8	266000	SecondHand Property
"96 TRITONVILLE RD, SANDYMOUNT, "	D4	1300000	SecondHand Property
"APT 1, 12 ADELAIDE ROAD2"	CoDublin	247000	SecondHand Property
"APT 301, KILMAINHAM SQ, KILMAINHAM "	D8	346000	SecondHand Property
"1 BELLGREE HOUSE, TYRRELSTOWN, BLANCHARDSTOWN 5"	D15	173000	SecondHand Property
"1 BROOKFIELD COURT, TALLAGHT, 4"	D24	100000	SecondHand Property
"1 MARINO PARK AVE, "	D3	420000	SecondHand Property
"1 OCASEY HALL, COLLEGEWOOD, CASTLEKNOCK 5"	D15	284000	SecondHand Property
"10 Castlefield Hall, Clonsilla, 5"	D15	409691.63	NewProperty
"10 SPRINGFIELD PARK, TEMPLEOGUE, W"	CoDublin	630000	SecondHand Property
"105 DROMARD RD, DRIMNAGH, 2"	D12	195000	SecondHand Property
"105 THE KILNS, STATION RD, PORTMARNOCK"	D13	290000	SecondHand Property
"109 ANNADALE DR, DRUMCONDRA, "	D9	415000	SecondHand Property
"127 WOODLAWN PARK GROVE, FIRHOUSE, 4"	D24	395000	SecondHand Property
"13 Ardsolus, Old Naas Road, Brownsbarn"	CoDublin	286343	NewProperty
"13 Diswellstown Court, CASTLEKNOCK, 5"	CoDublin	431718.06	NewProperty
"13 Waterside Green, Waterside, Swords"	CoDublin	255506.61	NewProperty
"137 AULDEN GRANGE, OLD COOLOCK LANE, SANTRY "	D17	325000	SecondHand Property
"139 FORTFIELD RD, TERENURE, W"	CoDublin	1160000	SecondHand Property
14 SWORDS MANOR COURT SWORDS	CoDublin	264880	SecondHand Property
"14 The Place, Citywest Village, Citywest"	D24	290748.89	NewProperty
"15 BELFIELD PARK, STILLORGAN"	CoDublin	570000	SecondHand Property
"17 CRANFIELD PLACE, SANDYMOUNT, "	D4	735000	SecondHand Property
"17 DEANSRATH AVE, CLONDALKIN 2"	D22	170000	SecondHand Property
"17 GOLDSTONE COURT, CLOGHER RD, 2"	D12	225000	SecondHand Property
"17 PRIORY EAST, NAVAN RD, "	D7	372000	SecondHand Property
"175 WHITEHALL RD WEST, 2"	D12	510000	SecondHand Property
"2 The Green, Station Manor, Station Road"	CoDublin	506608	NewProperty
"20 LOHUNDA DOWNS, CLONSILLA, 5"	D15	260000	SecondHand Property
"20 RIVERWOOD GROVE, CASTLEKNOCK, 5"	D15	390000	SecondHand Property
"22 CASTLEMOYNE, BALGRIFFIN, 3"	D13	535000	SecondHand Property
"22 Parkside Gardens, Parkside, Balgriffin"	D13	290748	NewProperty
"220 SMITHFIELD VILLAGE, "	D7	195000	SecondHand Property
"24 Beresford Court, Donabate, "	CoDublin	330397	NewProperty
"25 beresford court, donabate"	CoDublin	330396	NewProperty
"25 Pelletstown Avenue, Royal Canal Park, Ratoath Road"	CoDublin	400881	NewProperty
"26 ORCHARDSTOWN PARK, RATHFARNHAM, 4"	D14	635000	SecondHand Property
"26 THE HILL, WOODPARK, 6"	CoDublin	475000	SecondHand Property
"30 RISE NAVAN RD, ASHINGTON"	D15	453000	SecondHand Property
"32 ST SAMSONS COURT, BALGRIFFIN, 3"	D15	150000	SecondHand Property
"33 CURRAGH HALL GREEN, TYRRELSTOWN 5"	D15	288000	SecondHand Property
"34 GRANVILLE PARK, BLACKROCK"	CoDublin	745000	SecondHand Property
"36 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN"	D15	270000	SecondHand Property
"36A LANDSDOWNE VALLEY, DRIMMNAGH, 2"	CoDublin	252000	SecondHand Property
"37 KINGSCOURT, PARNELL STREET, "	CoDublin	200000	SecondHand Property
"37 WYNNEFIELD PARK, RATHMINES, "	D6	108000	SecondHand Property
"4 NEW MARKET GREEN, BALBRIGGAN"	CoDublin	300000	SecondHand Property
"4 Wilkins Court, Limekiln Lane, "	CoDublin	440088.1	NewProperty
"41 CASTLELAND PARK WAY, BALBRIGGAN"	CoDublin	259912	NewProperty
"41 Drynam Avenue, Kettle's Lane, Kinsealy"	CoDublin	273127.75	NewProperty
"43 Barnwell Woods, Barnwell Woods, Hansfield"	D15	351982.38	NewProperty
"46 CLOONMORE AVE, JOBSTOWN, TALLAGHT 4"	D24	220000	SecondHand Property
"47 CLONARD ST, BALBRIGGAN"	CoDublin	200000	SecondHand Property
"47 LA TOUCHE DR, BLUEBELL, 2"	D12	305000	SecondHand Property
"47 SPRINGVALE, EDMONDSTOWN ROAD, RATHFARNHAM"	CoDublin	410000	SecondHand Property
"49 GLASNEVIN WOODS, GLASNEVIN, 1"	D11	240000	SecondHand Property
"5 ASHFORD ST, STONEYBATTER, "	D7	295000	SecondHand Property
"5 MOUNTBROOK, STILLORGAN RD"	CoDublin	398000	SecondHand Property
"5 Somerton Lawns, Lucan"	CoDublin	299559.47	NewProperty
"50 Evora Park, Howth, Co.Dublin"	D13	687224	NewProperty
"507 CUBES 3, BEACON SOUTH QUARTER, SANDYFORD 8"	D18	336000	SecondHand Property
"508 SOUTH DOCK QUARTER, RINGSEND RD, RINGSEND"	D4	435000	SecondHand Property
"54 GREENVILLE PLACE, CLANBRASSIL ST, "	D8	290000	SecondHand Property
"56 BALFE RD, EAST, CRUMLIN"	D12	325000	SecondHand Property
"58D BELARMINE PLACE, STEPASIDE 8"	D18	331000	SecondHand Property
"62 MILLENIUM TOWER, CHARLOTTE QUAY, "	D2	645000	SecondHand Property
"63 THE TRAMYARD, SPA RD, INCHICORE "	D8	250000	SecondHand Property
"64 ST ALBAN'S PARK, SANDYMOUNT, "	D4	1030000	SecondHand Property
"66 DRUMCLIFFE RD, CABRA"	D7	370000	SecondHand Property
"7 Balure, Church Road, Killiney"	CoDublin	1431718	NewProperty
"7 Camberley Mews, Churchtown Road Upper, Churchtown"	D14	594713.66	NewProperty
"7 CARNA RD, BALLYFERMOT, 0"	D10	212500	SecondHand Property
"7 THE CHANTRIES, BALROTHERY, BALBRIGGAN"	CoDublin	520000	SecondHand Property
"75 RING ST, INCHICORE, "	D8	260000	SecondHand Property
"8 BALLYGALL PL, FINGLAS, 1"	D11	245000	SecondHand Property
"8 THE PADDOCKS, ONGAR VILLAGE, ONGAR"	D15	205000	SecondHand Property
"80 THE CRESCENT, PARKWEST POINTE, PARKWEST 2"	D12	214000	SecondHand Property
"83 MELLOWES PARK, FINGLAS WEST, 1"	D11	230000	SecondHand Property
"89 Ballygossan Park, Golf Links Road, Skerries"	CoDublin	308370.04	NewProperty
"9 NEWLANDS DR, CLONDALKIN, 2"	D22	475000	SecondHand Property
"90 Ballygossan Park, Golf Links Road, Skerries"	CoDublin	285264	NewProperty
"96 ORWELL RD, RATHGAR, "	D6	1050000	SecondHand Property
"APARTMENT 51 THE COURTYARD, NORTH GREAT GEORGES STREET, "	D1	282000	SecondHand Property
"APT 105 THE WATERMILLS, WATERMILL ROAD, RAHENY"	CoDublin	350000	SecondHand Property
"APT 15, CHAPEL PLACE, CHAPEL ST"	CoDublin	170000	SecondHand Property
"APT 3 45 CEDAR HOUSE, APPLEWOOD VILLAGE, SWORDS"	CoDublin	172500	SecondHand Property
"APT 71, GERALDSTOWN WOODS, SANTRY AVE"	D9	235000	SecondHand Property
"HADLEIGH, 42E PALMERSTON RD, RATHMINES "	D6	2650000	SecondHand Property
"House A, 25 Dalkey Avenue, Dalkey"	CoDublin	1823788.55	NewProperty
"LUCERNE APT 6, 39 CASTLE AVE, CLONTARF "	D3	315000	SecondHand Property
"Unit 10 Ashfield Place, Templogue Road, W"	D6	691629	NewProperty
"UNIT 58, SEASCAPE, 366 CLONTARF ROAD"	D3	425000	SecondHand Property
"Unit 6, Balfe Road East, Crumlin"	D12	300636.5	NewProperty
"Unit 7, Balfe Road East, Crumlin"	D12	300636.5	NewProperty
"1 GORT NA MONA DR, FOXROCK, 8"	D18	725000	SecondHand Property
"1 Shackleton Place, Shackleton Park, Lucan"	CoDublin	317180.6	NewProperty
"10 HANNAH SQ, ST EDMUNDS, LUCAN"	CoDublin	235000	SecondHand Property
"10 THE DICKENS, THE GASWORKS, BARROW ST "	D4	517500	SecondHand Property
"100 CLAREMONT COURT, GLASNEVIN, 1"	D11	450000	SecondHand Property
"102 PHILIPSBURGH AVE, FAIRVIEW, "	D3	386000	SecondHand Property
"105 ATTRACTA RD, CABRA, "	D7	290000	SecondHand Property
"11 CORNMILL APTS, BALBRIGGAN, "	CoDublin	174000	SecondHand Property
"111 ST JOHNS CRESCENT, CLONDALKIN, 2"	D22	225500	SecondHand Property
"12 THE PLACE, CITYWEST VILLAGE, CITYWEST"	CoDublin	281938	NewProperty
"13 ASHBERRY, FINNSTOWN PRIORY, LUCAN"	CoDublin	350000	SecondHand Property
"13 OLDCOURT AVENUE, TALLAGHT, 4"	D24	285000	SecondHand Property
"137 BLACKHORSE AVE, "	D7	500000	SecondHand Property
"13A KILLAKEE CT, FIRHOUSE, 4"	D24	380000	SecondHand Property
"14 Ely Sqiuare, Rathfarnham, 4"	CoDublin	502202.64	NewProperty
"147 TIMBER MILLS, KILMORE RD, ARTANE "	D5	125000	SecondHand Property
"15 CASTLEFIELD HALL, CLONSILLA, 5"	D15	405286.34	NewProperty
"15 INBHIR IDE DR, MALAHIDE"	CoDublin	480000	SecondHand Property
"15 NORTHUMBERLAND PLACE, "	D4	375000	SecondHand Property
"15 Shackleton Wood, Shackleton Park, Lucan"	CoDublin	343612	NewProperty
"154 ST PETERS RD, WALKINSTOWN, 2"	D12	329500	SecondHand Property
"16 FLORAVILLE AVE, CLONDALKIN, 2"	D22	370000	SecondHand Property
"16 MOY GLAS CLOSE, LUCAN"	CoDublin	345000	SecondHand Property
"16 WILLINGTON GROVE, TEMPLEOGUE, W"	CoDublin	476000	SecondHand Property
"18 BRECAN CLOSE, BALBRIGGAN"	CoDublin	142000	SecondHand Property
"18 KINVARA AVENUE, NAVAN ROAD, "	D7	422500	SecondHand Property
"18 SHELBOURNE PARK MEWS, RINGSEND RD, "	D4	345000	SecondHand Property
"182 UPPER DRUMCONDRA RD, "	D9	695000	SecondHand Property
"19 NEWBROOK RD, DONAGHMEDE, 3"	D13	304000	SecondHand Property
"1C HAVELOCK PLACE, "	D4	461000	SecondHand Property
"2 TYMON CRESCENT, TALLAGHT, 4"	D24	343000	SecondHand Property
"20 ANGLESEA HOUSE, BALLSBRIDGE COURT, SERPENTINE AVE "	D4	420000	SecondHand Property
"21 Parkside Gardens, Parkside, Balgriffin"	D13	285000	NewProperty
"22 CHERRY GROVE, RIVERVALLEY, SWORDS"	CoDublin	305000	SecondHand Property
"23 ROSSE COURT GROVE, BALGADDY RD, LUCAN"	CoDublin	190000	SecondHand Property
"23G LOSSETT HALL, BELGARD SQ, TALLAGHT 4"	D24	245000	SecondHand Property
"24 willow glen, glenamuck road, carrickmines"	CoDublin	391640.95	NewProperty
"243 LOWER KIMMAGE RD WEST, W"	CoDublin	535000	SecondHand Property
"26 BEAU PARK SQ, CLONGRIFFIN, 3"	D13	320000	SecondHand Property
"26 HORAN HALL, BELGARD SQ, TALLAGHT 4"	D24	233000	SecondHand Property
"26 THE MOORINGS, FITZWILLIAM QUAY"	CoDublin	410000	SecondHand Property
"268 SWORDS ROAD, SANTRY, "	D9	247000	SecondHand Property
"27 BERESFORD COURT, DONABATE"	CoDublin	303964.76	NewProperty
"29 Beresford Court, Donabate, "	CoDublin	312775.33	NewProperty
"29 Parkside Gardens, Parkside 2C"	D13	251101.32	NewProperty
"3 AENGUS HALL, BELGARD SQ, TALLAGHT 4"	D24	217000	SecondHand Property
"3 forge court, the forge, lusk"	CoDublin	290748	NewProperty
"3 GRAND CANAL VIEW, JAMESS WALK, KILMAINHAM"	D8	225000	SecondHand Property
"30 BERESFORD COURT, DONABATE"	CoDublin	317180	NewProperty
"30 CARNE COURT, HUNTSTOWN, 5"	D15	269950	SecondHand Property
"30 THE OLD FORGE, HAYDENS LANE, LUCAN"	CoDublin	353000	SecondHand Property
"31 LIFFEY VALLEY CRESCENT, LIFFEY VALLEY PARK, LUCAN"	CoDublin	271500	SecondHand Property
"31 TRAMWAY COURT, TALLAGHT, 4"	D24	152500	SecondHand Property
"31B ST MARKS CRESCENT, CLONDALKIN, 2"	D22	251000	SecondHand Property
"32 Beresford Court, Donabate"	CoDublin	303964.75	NewProperty
"34 THE GREEN, MELROSE PARK, SWORDS"	CoDublin	290000	SecondHand Property
"35 ELY CLOSE, ELY MANOR, OLD COURT RD 4"	D24	275000	SecondHand Property
"35 THE STEEPLES BLOCK C, CHAPELIZOD, 2"	D20	238000	SecondHand Property
"350 CLOGHER RD, CRUMLIN, 2"	D12	357000	SecondHand Property
"39 TEMPLE RD, BLACKROCK"	CoDublin	400000	SecondHand Property
"4 ASHURST, MILITARY RD, KILLINEY"	CoDublin	1345000	SecondHand Property
"4 BEECH PARK GROVE, FOXROCK, 8"	D18	800000	SecondHand Property
"4 MOUNT GORRY, SWORDS, COUNTY DUBLIN"	CoDublin	335000	SecondHand Property
"42 HILLCREST PARK, LUCAN, 2"	CoDublin	290000	SecondHand Property
"43 ROSEDALE CLOSE, CLONEE, 5"	D15	205000	SecondHand Property
"44 ROEBUCK HILL, MOUNT ANVILLE RD, 4"	D14	316000	SecondHand Property
"45 PARK HILL AVENUE, KILNAMANAGH, 4"	CoDublin	280000	SecondHand Property
